City_ID,City_ID,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind Speed,Country,Weather Description
161,161,Pangoa,-12.1167,-73.0,67.86,98,100,1.79,"{'coord': {'lon': -73, 'lat': -12.1167}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 67.86, 'feels_like': 68.95, 'temp_min': 67.86, 'temp_max': 67.86, 'pressure': 1011, 'humidity': 98, 'sea_level': 1011, 'grnd_level': 937}, 'visibility': 10000, 'wind': {'speed': 1.79, 'deg': 189, 'gust': 1.7}, 'clouds': {'all': 100}, 'dt': 1674022505, 'sys': {'country': 'PE', 'sunrise': 1674038401, 'sunset': 1674084256}, 'timezone': -18000, 'id': 3933104, 'name': 'Pangoa', 'cod': 200}",overcast clouds
162,162,Zambezi,-13.5432,23.1047,64.65,92,100,4.59,"{'coord': {'lon': 23.1047, 'lat': -13.5432}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 64.65, 'feels_like': 65.14, 'temp_min': 64.65, 'temp_max': 64.65, 'pressure': 1014, 'humidity': 92, 'sea_level': 1014, 'grnd_level': 895}, 'visibility': 10000, 'wind': {'speed': 4.59, 'deg': 352, 'gust': 11.43}, 'clouds': {'all': 100}, 'dt': 1674022505, 'sys': {'country': 'ZM', 'sunrise': 1674015190, 'sunset': 1674061326}, 'timezone': 7200, 'id': 895953, 'name': 'Zambezi', 'cod': 200}",overcast clouds
163,163,Pokaran,26.9167,71.9167,66.97,9,0,10.94,"{'coord': {'lon': 71.9167, 'lat': 26.9167}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 66.97, 'feels_like': 63.79, 'temp_min': 66.97, 'temp_max': 66.97, 'pressure': 1021, 'humidity': 9, 'sea_level': 1021, 'grnd_level': 993}, 'visibility': 10000, 'wind': {'speed': 10.94, 'deg': 85, 'gust': 12.28}, 'clouds': {'all': 0}, 'dt': 1674022506, 'sys': {'country': 'IN', 'sunrise': 1674007344, 'sunset': 1674045737}, 'timezone': 19800, 'id': 1259460, 'name': 'Pokaran', 'cod': 200}",clear sky
164,164,Jalu,29.0331,21.5482,53.17,52,0,10.56,"{'coord': {'lon': 21.5482, 'lat': 29.0331}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 53.17, 'feels_like': 50.63, 'temp_min': 53.17, 'temp_max': 53.17, 'pressure': 1021, 'humidity': 52, 'sea_level': 1021, 'grnd_level': 1016}, 'visibility': 10000, 'wind': {'speed': 10.56, 'deg': 180, 'gust': 16.44}, 'clouds': {'all': 0}, 'dt': 1674022506, 'sys': {'country': 'LY', 'sunrise': 1674019676, 'sunset': 1674057588}, 'timezone': 7200, 'id': 86049, 'name': 'Jalu', 'cod': 200}",clear sky
165,165,Abu Samrah,35.3029,37.1841,50.79,82,40,4.92,"{'coord': {'lon': 37.1841, 'lat': 35.3029}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 50.79, 'feels_like': 49.42, 'temp_min': 50.79, 'temp_max': 50.79, 'pressure': 1024, 'humidity': 82, 'sea_level': 1024, 'grnd_level': 974}, 'visibility': 10000, 'wind': {'speed': 4.92, 'deg': 210, 'gust': 6.87}, 'clouds': {'all': 40}, 'dt': 1674022507, 'sys': {'country': 'SY', 'sunrise': 1674016718, 'sunset': 1674053039}, 'timezone': 7200, 'id': 172515, 'name': 'Abu Samrah', 'cod': 200}",scattered clouds
166,166,Pohrebyshche,49.4864,29.2636,43.86,92,91,20.13,"{'coord': {'lon': 29.2636, 'lat': 49.4864}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 43.86, 'feels_like': 35.51, 'temp_min': 43.86, 'temp_max': 43.86, 'pressure': 999, 'humidity': 92, 'sea_level': 999, 'grnd_level': 972}, 'visibility': 10000, 'wind': {'speed': 20.13, 'deg': 158, 'gust': 39.08}, 'clouds': {'all': 91}, 'dt': 1674022507, 'sys': {'country': 'UA', 'sunrise': 1674021087, 'sunset': 1674052473}, 'timezone': 7200, 'id': 696771, 'name': 'Pohrebyshche', 'cod': 200}",overcast clouds
167,167,Mogadishu,2.0371,45.3438,78.94,70,90,17.0,"{'coord': {'lon': 45.3438, 'lat': 2.0371}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 78.94, 'feels_like': 78.94, 'temp_min': 78.94, 'temp_max': 78.94, 'pressure': 1014, 'humidity': 70, 'sea_level': 1014, 'grnd_level': 1013}, 'visibility': 10000, 'wind': {'speed': 17, 'deg': 61, 'gust': 20.11}, 'clouds': {'all': 90}, 'dt': 1674022507, 'sys': {'country': 'SO', 'sunrise': 1674011291, 'sunset': 1674054549}, 'timezone': 10800, 'id': 53654, 'name': 'Mogadishu', 'cod': 200}",overcast clouds
168,168,Reserva,-24.6503,-50.8506,63.45,99,99,3.38,"{'coord': {'lon': -50.8506, 'lat': -24.6503}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 63.45, 'feels_like': 64.15, 'temp_min': 63.45, 'temp_max': 63.45, 'pressure': 1016, 'humidity': 99, 'sea_level': 1016, 'grnd_level': 912}, 'visibility': 10000, 'wind': {'speed': 3.38, 'deg': 125, 'gust': 14.79}, 'clouds': {'all': 99}, 'dt': 1674022508, 'sys': {'country': 'BR', 'sunrise': 1674031793, 'sunset': 1674080230}, 'timezone': -10800, 'id': 3451663, 'name': 'Reserva', 'cod': 200}",overcast clouds
169,169,Porto De Moz,-1.7483,-52.2383,72.19,97,100,1.86,"{'coord': {'lon': -52.2383, 'lat': -1.7483}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 72.19, 'feels_like': 73.67, 'temp_min': 72.19, 'temp_max': 72.19, 'pressure': 1010, 'humidity': 97, 'sea_level': 1010, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 1.86, 'deg': 3, 'gust': 2.82}, 'rain': {'1h': 0.21}, 'clouds': {'all': 100}, 'dt': 1674022508, 'sys': {'country': 'BR', 'sunrise': 1674034374, 'sunset': 1674078315}, 'timezone': -10800, 'id': 3391387, 'name': 'Porto de Moz', 'cod': 200}",light rain
170,170,Cumberland,35.0502,-78.8664,55.9,88,100,12.66,"{'coord': {'lon': -78.8664, 'lat': 35.0502}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 55.45, 'feels_like': 54.84, 'temp_min': 53.71, 'temp_max': 55.9, 'pressure': 1012, 'humidity': 88}, 'visibility': 10000, 'wind': {'speed': 12.66, 'deg': 250}, 'clouds': {'all': 100}, 'dt': 1674022509, 'sys': {'type': 1, 'id': 4061, 'country': 'US', 'sunrise': 1674044529, 'sunset': 1674080945}, 'timezone': -18000, 'id': 4462716, 'name': 'Cumberland', 'cod': 200}",overcast clouds
171,171,Talnakh,69.4865,88.3972,-28.28,84,69,8.63,"{'coord': {'lon': 88.3972, 'lat': 69.4865}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': -28.28, 'feels_like': -40.88, 'temp_min': -28.28, 'temp_max': -28.28, 'pressure': 1039, 'humidity': 84, 'sea_level': 1039, 'grnd_level': 1029}, 'visibility': 10000, 'wind': {'speed': 8.63, 'deg': 128, 'gust': 9.51}, 'clouds': {'all': 69}, 'dt': 1674022509, 'sys': {'country': 'RU', 'sunrise': 1674018841, 'sunset': 1674026328}, 'timezone': 25200, 'id': 1490256, 'name': 'Talnakh', 'cod': 200}",broken clouds
172,172,Atasu,48.6814,71.6433,7.52,85,12,7.63,"{'coord': {'lon': 71.6433, 'lat': 48.6814}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 7.52, 'feels_like': -4.61, 'temp_min': 7.52, 'temp_max': 7.52, 'pressure': 1046, 'humidity': 85, 'sea_level': 1046, 'grnd_level': 982}, 'visibility': 10000, 'wind': {'speed': 7.63, 'deg': 59, 'gust': 13}, 'clouds': {'all': 12}, 'dt': 1674022510, 'sys': {'country': 'KZ', 'sunrise': 1674010741, 'sunset': 1674042471}, 'timezone': 21600, 'id': 1526041, 'name': 'Atasū', 'cod': 200}",few clouds
173,173,Constitucion,-35.3333,-72.4167,54.39,72,2,5.53,"{'coord': {'lon': -72.4167, 'lat': -35.3333}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 54.39, 'feels_like': 52.92, 'temp_min': 54.39, 'temp_max': 54.39, 'pressure': 1015, 'humidity': 72, 'sea_level': 1015, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 5.53, 'deg': 179, 'gust': 6.89}, 'clouds': {'all': 2}, 'dt': 1674022510, 'sys': {'country': 'CL', 'sunrise': 1674035616, 'sunset': 1674086761}, 'timezone': -10800, 'id': 3893726, 'name': 'Constitución', 'cod': 200}",clear sky
174,174,Cururupu,-1.8283,-44.8683,73.0,94,70,2.44,"{'coord': {'lon': -44.8683, 'lat': -1.8283}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 73, 'feels_like': 74.43, 'temp_min': 73, 'temp_max': 73, 'pressure': 1010, 'humidity': 94, 'sea_level': 1010, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 2.44, 'deg': 102, 'gust': 6.4}, 'clouds': {'all': 70}, 'dt': 1674022511, 'sys': {'country': 'BR', 'sunrise': 1674032598, 'sunset': 1674076553}, 'timezone': -10800, 'id': 3401148, 'name': 'Cururupu', 'cod': 200}",broken clouds
175,175,Vuktyl,63.8567,57.3094,13.26,94,99,9.28,"{'coord': {'lon': 57.3094, 'lat': 63.8567}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 13.26, 'feels_like': 1.02, 'temp_min': 13.26, 'temp_max': 13.26, 'pressure': 1028, 'humidity': 94, 'sea_level': 1028, 'grnd_level': 1015}, 'visibility': 506, 'wind': {'speed': 9.28, 'deg': 190, 'gust': 20.51}, 'clouds': {'all': 99}, 'dt': 1674022512, 'sys': {'country': 'RU', 'sunrise': 1674019741, 'sunset': 1674040353}, 'timezone': 10800, 'id': 470905, 'name': 'Vuktyl', 'cod': 200}",overcast clouds
176,176,Ajdabiya,30.7554,20.2263,53.17,53,0,13.06,"{'coord': {'lon': 20.2263, 'lat': 30.7554}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 53.17, 'feels_like': 50.68, 'temp_min': 53.17, 'temp_max': 53.17, 'pressure': 1019, 'humidity': 53, 'sea_level': 1019, 'grnd_level': 1019}, 'visibility': 10000, 'wind': {'speed': 13.06, 'deg': 174, 'gust': 23.89}, 'clouds': {'all': 0}, 'dt': 1674022512, 'sys': {'country': 'LY', 'sunrise': 1674020200, 'sunset': 1674057699}, 'timezone': 7200, 'id': 89113, 'name': 'Ajdabiya', 'cod': 200}",clear sky
177,177,Nioaque,-21.1353,-55.83,72.61,92,100,2.33,"{'coord': {'lon': -55.83, 'lat': -21.1353}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 72.61, 'feels_like': 73.89, 'temp_min': 72.61, 'temp_max': 72.61, 'pressure': 1012, 'humidity': 92, 'sea_level': 1012, 'grnd_level': 987}, 'visibility': 10000, 'wind': {'speed': 2.33, 'deg': 89, 'gust': 2.51}, 'clouds': {'all': 100}, 'dt': 1674022513, 'sys': {'country': 'BR', 'sunrise': 1674033374, 'sunset': 1674081040}, 'timezone': -14400, 'id': 3456288, 'name': 'Nioaque', 'cod': 200}",overcast clouds
178,178,Pauini,-7.7136,-66.9764,70.41,99,87,2.53,"{'coord': {'lon': -66.9764, 'lat': -7.7136}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 70.41, 'feels_like': 71.8, 'temp_min': 70.41, 'temp_max': 70.41, 'pressure': 1010, 'humidity': 99, 'sea_level': 1010, 'grnd_level': 998}, 'visibility': 10000, 'wind': {'speed': 2.53, 'deg': 30, 'gust': 9.06}, 'clouds': {'all': 87}, 'dt': 1674022513, 'sys': {'country': 'BR', 'sunrise': 1674037368, 'sunset': 1674082397}, 'timezone': -14400, 'id': 3662927, 'name': 'Pauini', 'cod': 200}",overcast clouds
179,179,Ribeira Grande,38.5167,-28.7,54.77,84,18,8.01,"{'coord': {'lon': -28.7, 'lat': 38.5167}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 54.77, 'feels_like': 53.89, 'temp_min': 54.77, 'temp_max': 54.77, 'pressure': 1035, 'humidity': 84}, 'visibility': 10000, 'wind': {'speed': 8.01, 'deg': 30, 'gust': 11.01}, 'clouds': {'all': 18}, 'dt': 1674022513, 'sys': {'type': 2, 'id': 2078208, 'country': 'PT', 'sunrise': 1674032985, 'sunset': 1674068404}, 'timezone': -3600, 'id': 3372707, 'name': 'Ribeira Grande', 'cod': 200}",few clouds
180,180,Sao Felix Do Xingu,-6.6447,-51.995,69.46,98,100,1.57,"{'coord': {'lon': -51.995, 'lat': -6.6447}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 69.46, 'feels_like': 70.72, 'temp_min': 69.46, 'temp_max': 69.46, 'pressure': 1011, 'humidity': 98, 'sea_level': 1011, 'grnd_level': 988}, 'visibility': 10000, 'wind': {'speed': 1.57, 'deg': 109, 'gust': 1.59}, 'clouds': {'all': 100}, 'dt': 1674022514, 'sys': {'country': 'BR', 'sunrise': 1674033870, 'sunset': 1674078702}, 'timezone': -10800, 'id': 3388847, 'name': 'São Félix do Xingu', 'cod': 200}",overcast clouds
181,181,Kirkenaer,60.4564,12.0582,32.25,99,100,2.21,"{'coord': {'lon': 12.0582, 'lat': 60.4564}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': 32.25, 'feels_like': 32.25, 'temp_min': 32.25, 'temp_max': 32.25, 'pressure': 983, 'humidity': 99, 'sea_level': 983, 'grnd_level': 964}, 'visibility': 168, 'wind': {'speed': 2.21, 'deg': 7, 'gust': 4.81}, 'snow': {'1h': 0.41}, 'clouds': {'all': 100}, 'dt': 1674022514, 'sys': {'country': 'NO', 'sunrise': 1674028719, 'sunset': 1674053101}, 'timezone': 3600, 'id': 3150261, 'name': 'Kirkenær', 'cod': 200}",light snow
182,182,Mokhotlong,-29.2894,29.0675,66.97,31,76,4.97,"{'coord': {'lon': 29.0675, 'lat': -29.2894}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 66.97, 'feels_like': 64.83, 'temp_min': 66.97, 'temp_max': 66.97, 'pressure': 1018, 'humidity': 31, 'sea_level': 1018, 'grnd_level': 794}, 'visibility': 10000, 'wind': {'speed': 4.97, 'deg': 238, 'gust': 6.51}, 'clouds': {'all': 76}, 'dt': 1674022515, 'sys': {'country': 'LS', 'sunrise': 1674012052, 'sunset': 1674061601}, 'timezone': 7200, 'id': 932416, 'name': 'Mokhotlong', 'cod': 200}",broken clouds
183,183,Antalaha,-14.9003,50.2788,81.39,69,97,13.09,"{'coord': {'lon': 50.2788, 'lat': -14.9003}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 81.39, 'feels_like': 85.14, 'temp_min': 81.39, 'temp_max': 81.39, 'pressure': 1011, 'humidity': 69, 'sea_level': 1011, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 13.09, 'deg': 185, 'gust': 23}, 'clouds': {'all': 97}, 'dt': 1674022515, 'sys': {'country': 'MG', 'sunrise': 1674008533, 'sunset': 1674054936}, 'timezone': 10800, 'id': 1071296, 'name': 'Antalaha', 'cod': 200}",overcast clouds
184,184,Suda,59.1525,37.5582,30.31,96,100,14.56,"{'coord': {'lon': 37.5582, 'lat': 59.1525}, 'weather': [{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13d'}], 'base': 'stations', 'main': {'temp': 30.31, 'feels_like': 19.58, 'temp_min': 30.31, 'temp_max': 30.31, 'pressure': 1013, 'humidity': 96, 'sea_level': 1013, 'grnd_level': 999}, 'visibility': 155, 'wind': {'speed': 14.56, 'deg': 150, 'gust': 32.82}, 'snow': {'1h': 0.55}, 'clouds': {'all': 100}, 'dt': 1674022516, 'sys': {'type': 1, 'id': 8931, 'country': 'RU', 'sunrise': 1674022036, 'sunset': 1674047541}, 'timezone': 10800, 'id': 486874, 'name': 'Suda', 'cod': 200}",snow
185,185,Shihezi,44.3,86.0333,4.87,88,8,4.27,"{'coord': {'lon': 86.0333, 'lat': 44.3}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 4.87, 'feels_like': -3.71, 'temp_min': 4.87, 'temp_max': 4.87, 'pressure': 1046, 'humidity': 88, 'sea_level': 1046, 'grnd_level': 983}, 'visibility': 10000, 'wind': {'speed': 4.27, 'deg': 17, 'gust': 3.09}, 'clouds': {'all': 8}, 'dt': 1674022576, 'sys': {'country': 'CN', 'sunrise': 1674006412, 'sunset': 1674039891}, 'timezone': 28800, 'id': 1529195, 'name': 'Shihezi', 'cod': 200}",clear sky
186,186,Souillac,-20.5167,57.5167,80.98,78,75,17.27,"{'coord': {'lon': 57.5167, 'lat': -20.5167}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 80.98, 'feels_like': 86, 'temp_min': 80.98, 'temp_max': 80.98, 'pressure': 1015, 'humidity': 78}, 'visibility': 8000, 'wind': {'speed': 17.27, 'deg': 110}, 'rain': {'1h': 0.12}, 'clouds': {'all': 75}, 'dt': 1674022577, 'sys': {'type': 1, 'id': 2061, 'country': 'MU', 'sunrise': 1674006223, 'sunset': 1674053772}, 'timezone': 14400, 'id': 933995, 'name': 'Souillac', 'cod': 200}",light rain
187,187,Mayahi,13.9553,7.6712,56.88,31,2,10.22,"{'coord': {'lon': 7.6712, 'lat': 13.9553}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 56.88, 'feels_like': 53.73, 'temp_min': 56.88, 'temp_max': 56.88, 'pressure': 1016, 'humidity': 31, 'sea_level': 1016, 'grnd_level': 970}, 'visibility': 10000, 'wind': {'speed': 10.22, 'deg': 70, 'gust': 21.27}, 'clouds': {'all': 2}, 'dt': 1674022577, 'sys': {'country': 'NE', 'sunrise': 1674021430, 'sunset': 1674062496}, 'timezone': 3600, 'id': 2441194, 'name': 'Mayahi', 'cod': 200}",clear sky
188,188,Victoria,22.2855,114.1577,65.03,57,65,11.01,"{'coord': {'lon': 114.1577, 'lat': 22.2855}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 62.29, 'feels_like': 60.91, 'temp_min': 60.39, 'temp_max': 65.03, 'pressure': 1022, 'humidity': 57}, 'visibility': 10000, 'wind': {'speed': 11.01, 'deg': 310}, 'clouds': {'all': 65}, 'dt': 1674022578, 'sys': {'type': 2, 'id': 2035800, 'country': 'HK', 'sunrise': 1673996702, 'sunset': 1674036099}, 'timezone': 28800, 'id': 1819729, 'name': 'Hong Kong', 'cod': 200}",broken clouds
189,189,Erzincan,39.75,39.5,29.5,93,75,0.0,"{'coord': {'lon': 39.5, 'lat': 39.75}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 29.5, 'feels_like': 29.5, 'temp_min': 29.5, 'temp_max': 29.5, 'pressure': 1025, 'humidity': 93}, 'visibility': 10000, 'wind': {'speed': 0, 'deg': 0}, 'clouds': {'all': 75}, 'dt': 1674022578, 'sys': {'type': 1, 'id': 6991, 'country': 'TR', 'sunrise': 1674016810, 'sunset': 1674051835}, 'timezone': 10800, 'id': 315372, 'name': 'Erzincan Province', 'cod': 200}",broken clouds
190,190,Tornio,65.8481,24.1466,28.42,96,100,14.43,"{'coord': {'lon': 24.1466, 'lat': 65.8481}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': 28.42, 'feels_like': 17.22, 'temp_min': 28.42, 'temp_max': 28.42, 'pressure': 999, 'humidity': 96, 'sea_level': 999, 'grnd_level': 998}, 'visibility': 140, 'wind': {'speed': 14.43, 'deg': 111, 'gust': 29.68}, 'snow': {'1h': 0.32}, 'clouds': {'all': 100}, 'dt': 1674022579, 'sys': {'type': 1, 'id': 1341, 'country': 'FI', 'sunrise': 1674029185, 'sunset': 1674046831}, 'timezone': 7200, 'id': 634093, 'name': 'Tornio', 'cod': 200}",light snow
191,191,Sao Joao Da Barra,-21.6403,-41.0511,74.01,92,3,9.46,"{'coord': {'lon': -41.0511, 'lat': -21.6403}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 74.01, 'feels_like': 75.43, 'temp_min': 74.01, 'temp_max': 74.01, 'pressure': 1015, 'humidity': 92, 'sea_level': 1015, 'grnd_level': 1014}, 'visibility': 10000, 'wind': {'speed': 9.46, 'deg': 42, 'gust': 16.8}, 'clouds': {'all': 3}, 'dt': 1674022579, 'sys': {'country': 'BR', 'sunrise': 1674029771, 'sunset': 1674077547}, 'timezone': -10800, 'id': 3448903, 'name': 'São João da Barra', 'cod': 200}",clear sky
192,192,San Cristobal,7.7669,-72.225,64.17,88,44,0.76,"{'coord': {'lon': -72.225, 'lat': 7.7669}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 64.17, 'feels_like': 64.42, 'temp_min': 64.17, 'temp_max': 64.17, 'pressure': 1015, 'humidity': 88, 'sea_level': 1015, 'grnd_level': 913}, 'visibility': 10000, 'wind': {'speed': 0.76, 'deg': 47, 'gust': 2.06}, 'clouds': {'all': 44}, 'dt': 1674022579, 'sys': {'country': 'VE', 'sunrise': 1674040031, 'sunset': 1674082254}, 'timezone': -14400, 'id': 3628473, 'name': 'San Cristobal', 'cod': 200}",scattered clouds
193,193,Bandarbeyla,9.4942,50.8122,77.29,67,74,17.87,"{'coord': {'lon': 50.8122, 'lat': 9.4942}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 77.29, 'feels_like': 77.86, 'temp_min': 77.29, 'temp_max': 77.29, 'pressure': 1016, 'humidity': 67, 'sea_level': 1016, 'grnd_level': 1014}, 'visibility': 10000, 'wind': {'speed': 17.87, 'deg': 28, 'gust': 19.98}, 'clouds': {'all': 74}, 'dt': 1674022580, 'sys': {'country': 'SO', 'sunrise': 1674010657, 'sunset': 1674052557}, 'timezone': 10800, 'id': 64814, 'name': 'Bandarbeyla', 'cod': 200}",broken clouds
194,194,Coquimbo,-29.9533,-71.3436,60.53,77,0,3.44,"{'coord': {'lon': -71.3436, 'lat': -29.9533}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 60.53, 'feels_like': 59.9, 'temp_min': 60.53, 'temp_max': 60.53, 'pressure': 1013, 'humidity': 77}, 'visibility': 10000, 'wind': {'speed': 3.44, 'deg': 140}, 'clouds': {'all': 0}, 'dt': 1674022580, 'sys': {'type': 1, 'id': 8514, 'country': 'CL', 'sunrise': 1674036083, 'sunset': 1674085779}, 'timezone': -10800, 'id': 3893629, 'name': 'Coquimbo', 'cod': 200}",clear sky
195,195,Muros,42.7762,-9.0603,42.1,94,78,20.51,"{'coord': {'lon': -9.0603, 'lat': 42.7762}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 40.68, 'feels_like': 31.24, 'temp_min': 38.14, 'temp_max': 42.1, 'pressure': 1013, 'humidity': 94, 'sea_level': 1013, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 20.51, 'deg': 335, 'gust': 30.78}, 'clouds': {'all': 78}, 'dt': 1674022581, 'sys': {'type': 2, 'id': 72671, 'country': 'ES', 'sunrise': 1674028955, 'sunset': 1674063004}, 'timezone': 3600, 'id': 3115824, 'name': 'Muros', 'cod': 200}",broken clouds
